model,condition,turn,metric,mean,ci_low,ci_high,n_runs
gpt-4o-mini,switch,20,H_adj,0.20241241574338423,0.15351503748897954,0.25760180325928533,19
gpt-4o-mini,switch,21,H_adj,0.15581607183791638,0.09701133007630909,0.21170087164684834,8
gpt-4o-mini,switch,22,H_adj,0.194621640897768,0.14657851129881103,0.23549925105572295,8
gpt-4o-mini,switch,23,H_adj,0.24217984153576913,0.1590047057777015,0.3303512164838612,7
gpt-4o-mini,switch,24,H_adj,0.15260371399031855,0.11238170023783987,0.19984680388038115,7
gpt-4o-mini,placebo,1,H_adj,0.01353798771484628,0.013524468035385238,0.013554486079354952,20
gpt-4o-mini,placebo,2,H_adj,0.20536212647729374,0.19675703390495744,0.21354168112540736,20
gpt-4o-mini,placebo,3,H_adj,0.2329823624116807,0.19408024523680337,0.2661708645854324,20
gpt-4o-mini,placebo,4,H_adj,0.2879591390010253,0.24923096883090198,0.32736083246883,20
gpt-4o-mini,placebo,5,H_adj,0.20919644119049435,0.19751486109308092,0.221120642627555,20
gpt-4o-mini,placebo,6,H_adj,0.21120552628585396,0.18176626411206337,0.23980871690693212,20
gpt-4o-mini,placebo,7,H_adj,0.21924373328198934,0.1878485426118235,0.25210987377360866,20
gpt-4o-mini,placebo,8,H_adj,0.26075352516115313,0.2370219771854696,0.29184202211497057,20
gpt-4o-mini,placebo,9,H_adj,0.2649098520695027,0.21878251810740937,0.3177163260475292,20
gpt-4o-mini,placebo,10,H_adj,0.2679878883753858,0.23712547253826774,0.3033059910810267,20
gpt-4o-mini,placebo,11,H_adj,0.23698743649932444,0.20587313709829866,0.2695025341123518,20
gpt-4o-mini,placebo,12,H_adj,0.283451215027878,0.24447183188796945,0.3265350461750569,20
gpt-4o-mini,placebo,13,H_adj,0.27095725088671146,0.23669334114055232,0.30581782808760566,20
gpt-4o-mini,placebo,14,H_adj,0.20166534900091165,0.16747133528250677,0.23420275903303386,20
gpt-4o-mini,placebo,15,H_adj,0.19060840534921203,0.1674325166707739,0.21471601935132567,20
gpt-4o-mini,placebo,16,H_adj,0.2373381357560948,0.20157038981590003,0.2782795915982775,20
gpt-4o-mini,placebo,17,H_adj,0.2094555489701666,0.1691635455756288,0.2502614681712597,20
gpt-4o-mini,placebo,18,H_adj,0.2021166462066665,0.17077558006192672,0.24000416620103615,20
gpt-4o-mini,placebo,19,H_adj,0.22792917476761768,0.1757811476352972,0.2825354578832782,20
gpt-4o-mini,placebo,20,H_adj,0.19736495581767755,0.15178928778563983,0.25835927711661916,20
gpt-4o-mini,placebo,21,H_adj,0.19287247090052323,0.14914631395384106,0.2437825465810281,20
gpt-4o-mini,placebo,22,H_adj,0.1561264679888164,0.11412330339245406,0.20033787523525143,20
gpt-4o-mini,placebo,23,H_adj,0.1339366237269332,0.10559035650611016,0.1634261371971951,20
gpt-4o-mini,placebo,24,H_adj,0.17082112149292836,0.1301214771223816,0.22254868487871834,20
gpt-4o-mini,placebo,25,H_adj,0.1647364294781523,0.13199137548104245,0.2010281955881831,20
gpt-4o-mini,placebo,26,H_adj,0.18570349563224262,0.12710473690485485,0.2570168830491748,20
gpt-4o-mini,placebo,27,H_adj,0.1557088522903204,0.10229289160540282,0.21903759434133152,20
gpt-4o-mini,placebo,28,H_adj,0.1615973754777678,0.13027203803755688,0.1932836353352323,20
gpt-4o-mini,placebo,29,H_adj,0.13922634435162357,0.10339406827730621,0.17777956224848607,20
gpt-4o-mini,placebo,30,H_adj,0.16544909105067523,0.11959781369923159,0.21760077710805148,20
llama-3.3-70b,base,1,H_adj,0.16425188537710797,0.1615901059272454,0.16704118775621887,20
llama-3.3-70b,base,2,H_adj,0.10173002859548252,0.07663969726311338,0.12802066837288942,20
llama-3.3-70b,base,3,H_adj,0.15872260794225862,0.15577755209976815,0.1625771260906487,20
llama-3.3-70b,base,4,H_adj,0.19333474181394145,0.16387180235921295,0.23172936345146225,20
llama-3.3-70b,base,5,H_adj,0.15167253262433908,0.14010267143057445,0.1587975254303947,20
llama-3.3-70b,base,6,H_adj,0.2802427700965715,0.2330774809354014,0.32939849959986345,20
llama-3.3-70b,base,7,H_adj,0.15771578319556406,0.15221397158639144,0.16247123207197908,20
llama-3.3-70b,base,8,H_adj,0.2529190335968575,0.1792246273578442,0.3331528112090893,20
llama-3.3-70b,base,9,H_adj,0.1649485858075214,0.14815790784322172,0.187907877151975,20
llama-3.3-70b,base,10,H_adj,0.244762222137561,0.19640167370813208,0.2953152385829667,20
llama-3.3-70b,base,11,H_adj,0.15396543102045918,0.12898068294528886,0.17967811791312793,20
llama-3.3-70b,base,12,H_adj,0.17961559580094918,0.14650938628957988,0.2129342612986235,20
llama-3.3-70b,base,13,H_adj,0.17463404730884993,0.15684465103242562,0.19966590784656507,20
llama-3.3-70b,base,14,H_adj,0.12154806065976893,0.0882105854144088,0.15499112217860356,20
llama-3.3-70b,base,15,H_adj,0.1681509609732716,0.15535651298755748,0.18277820366131958,20
llama-3.3-70b,base,16,H_adj,0.13123648395850557,0.0995042065916686,0.16397462329621879,20
llama-3.3-70b,base,17,H_adj,0.1440026401205416,0.12292370750063158,0.1615751529662214,20
llama-3.3-70b,base,18,H_adj,0.13044679180456684,0.10057445142686261,0.15982989570209005,20
llama-3.3-70b,base,19,H_adj,0.15311499428184008,0.12885685095627666,0.17839849428349389,20
llama-3.3-70b,base,20,H_adj,0.12756884949455477,0.09492485355962656,0.1621952648363534,20
llama-3.3-70b,base,21,H_adj,0.14338099076154412,0.11375547942852868,0.17610565024143335,20
llama-3.3-70b,base,22,H_adj,0.11297155511735675,0.08092900662285459,0.14087331294522376,20
llama-3.3-70b,base,23,H_adj,0.12847690416429705,0.10059487863914479,0.15840948739792748,20
llama-3.3-70b,base,24,H_adj,0.10123777719866474,0.06737704936027152,0.1300780387401441,20
llama-3.3-70b,base,25,H_adj,0.12571276504751458,0.10271701928088461,0.1487387517001585,20
llama-3.3-70b,base,26,H_adj,0.0999599352499962,0.07043649871361189,0.12909020190761328,20
llama-3.3-70b,base,27,H_adj,0.10723406635819292,0.08525834121197977,0.12804976632781934,20
llama-3.3-70b,base,28,H_adj,0.11958767894519669,0.09494536373043717,0.1454456945510415,20
llama-3.3-70b,base,29,H_adj,0.11756921623997182,0.08826686140816178,0.15581671603771027,20
llama-3.3-70b,base,30,H_adj,0.1780733635430686,0.14254675818939244,0.20968654041945783,20
llama-3.3-70b,switch,1,H_adj,0.16686051623371703,0.16068541654975146,0.17551410506040438,20
llama-3.3-70b,switch,2,H_adj,0.11411924344959755,0.0859311784753597,0.14595761168100435,19
llama-3.3-70b,switch,3,H_adj,0.16578637766183768,0.15636479099834696,0.17739665452221268,20
llama-3.3-70b,switch,4,H_adj,0.1792688551914202,0.13588664031856693,0.23354680646547202,20
llama-3.3-70b,switch,5,H_adj,0.14617840389517045,0.1312033435997742,0.1596096934200684,20
llama-3.3-70b,switch,6,H_adj,0.24823047564712747,0.20448688529638862,0.31046815330327704,20
llama-3.3-70b,switch,7,H_adj,0.16703016405668622,0.15480434104874483,0.18290614243388992,20
llama-3.3-70b,switch,8,H_adj,0.2632271976561146,0.20476001330454302,0.32799616868809495,20
llama-3.3-70b,switch,9,H_adj,0.15815077948796483,0.1315281826236067,0.1877509222848947,20
llama-3.3-70b,switch,10,H_adj,0.21661069214794862,0.17824486008354062,0.25473723137323667,20
llama-3.3-70b,switch,11,H_adj,0.14878376656759376,0.12621697273556146,0.17460691162644443,20
llama-3.3-70b,switch,12,H_adj,0.1625388741442602,0.13608670516132645,0.19162291533258274,20
llama-3.3-70b,switch,13,H_adj,0.13044980146650906,0.11221725168780027,0.1450282300444274,20
llama-3.3-70b,switch,14,H_adj,0.12901460818175312,0.09733614572483398,0.16576251245072465,20
llama-3.3-70b,switch,15,H_adj,0.14397129504076495,0.1246143356645309,0.1594894290627731,20
llama-3.3-70b,switch,16,H_adj,0.12340162706295126,0.095676162372221,0.14918953750250155,19
llama-3.3-70b,switch,17,H_adj,0.1480441565402823,0.13696882737407937,0.15850935398279245,18
llama-3.3-70b,switch,18,H_adj,0.13115339643673138,0.10776862444553059,0.15992692154085925,19
llama-3.3-70b,switch,19,H_adj,0.14679536749314012,0.13044788088507298,0.16163617616620665,18
llama-3.3-70b,switch,20,H_adj,0.1246466322588824,0.09663453182732955,0.15633982448433092,16
llama-3.3-70b,switch,21,H_adj,0.09531743983095431,0.05351658312324088,0.13666747821791422,6
llama-3.3-70b,switch,22,H_adj,0.08562692769116911,0.014704371795365217,0.15654948358697302,5
llama-3.3-70b,placebo,1,H_adj,0.16210755259713513,0.15776399787955567,0.16716029971341242,20
llama-3.3-70b,placebo,2,H_adj,0.11123292713899564,0.08815584951816959,0.13474381696444326,20
llama-3.3-70b,placebo,3,H_adj,0.15960482996973774,0.1564340414252243,0.16410779833063652,20
llama-3.3-70b,placebo,4,H_adj,0.18388977952856078,0.14598329213023126,0.2248016758946437,20
llama-3.3-70b,placebo,5,H_adj,0.14099888040963396,0.12586791182886356,0.15334568043590577,20
llama-3.3-70b,placebo,6,H_adj,0.25222849902307126,0.21122566999101505,0.2996722314516767,20
llama-3.3-70b,placebo,7,H_adj,0.1499783181217904,0.12967894844526076,0.17299946002260405,20
llama-3.3-70b,placebo,8,H_adj,0.23314971472295518,0.1683366483945245,0.2992635239515067,20
llama-3.3-70b,placebo,9,H_adj,0.16495172966932783,0.13125773804260837,0.20229546258439926,20
llama-3.3-70b,placebo,10,H_adj,0.2515914106937654,0.2116212338413043,0.29492954325737236,20
llama-3.3-70b,placebo,11,H_adj,0.17734407509138905,0.14691402987150826,0.21279734094993838,20
llama-3.3-70b,placebo,12,H_adj,0.23288039398162924,0.18457389307650207,0.28944775925720656,20
llama-3.3-70b,placebo,13,H_adj,0.1701810507978252,0.14158518742111598,0.19890503692391545,20
llama-3.3-70b,placebo,14,H_adj,0.17064006269157386,0.1440468480651519,0.19803716052365095,20
llama-3.3-70b,placebo,15,H_adj,0.16403885168410876,0.1305051897373907,0.19868815478383225,20
llama-3.3-70b,placebo,16,H_adj,0.14249714530530444,0.11520020503667595,0.16828362901872707,20
llama-3.3-70b,placebo,17,H_adj,0.1726257839179899,0.15106363043674262,0.19517031987292707,20
llama-3.3-70b,placebo,18,H_adj,0.17220176629043701,0.14185132123988717,0.20864256577616183,20
llama-3.3-70b,placebo,19,H_adj,0.13887031790343976,0.11921670915441437,0.1568593243444857,19
llama-3.3-70b,placebo,20,H_adj,0.1420807359704292,0.125764368345063,0.16030071981099692,20
llama-3.3-70b,placebo,21,H_adj,0.14762304529732195,0.12832417555727138,0.16583926419517486,19
llama-3.3-70b,placebo,22,H_adj,0.14236849543206917,0.10736898330104282,0.1736622722776195,20
llama-3.3-70b,placebo,23,H_adj,0.13584315441167885,0.10274211260962293,0.17254324334945026,19
llama-3.3-70b,placebo,24,H_adj,0.11038945697050424,0.08164143272101237,0.1376743308772692,18
llama-3.3-70b,placebo,25,H_adj,0.1274133875758595,0.09597285911659952,0.1557006067763862,18
llama-3.3-70b,placebo,26,H_adj,0.11027928035313601,0.0768014781110676,0.1415064368777044,18
llama-3.3-70b,placebo,27,H_adj,0.11775716325283975,0.08825551014109564,0.1464367181250046,17
llama-3.3-70b,placebo,28,H_adj,0.11364878046222561,0.0743520668441339,0.1516699774726228,18
llama-3.3-70b,placebo,29,H_adj,0.1289452898644962,0.08797407793422256,0.16193022478944216,15
llama-3.3-70b,placebo,30,H_adj,0.15786080312424303,0.11309938655597739,0.21143236890655898,13
qwen3-235b,base,1,H_adj,0.3451576147703947,0.32398337500924806,0.366063690838769,20
qwen3-235b,base,2,H_adj,0.33324431795199566,0.3311786515748353,0.3360223436769772,20
qwen3-235b,base,3,H_adj,0.02947660068689556,0.029150156978973687,0.029764059992377724,20
qwen3-235b,base,4,H_adj,0.32944732889865197,0.328444593039734,0.3300130761844303,20
qwen3-235b,base,5,H_adj,0.05728833501868669,0.05667168998152027,0.057599774407497896,20
qwen3-235b,base,6,H_adj,0.408963171741599,0.4089630419058575,0.4089634314130821,20
qwen3-235b,base,7,H_adj,0.4684978796233784,0.4683141752198655,0.46870743987217955,20
qwen3-235b,base,8,H_adj,0.4682619125240026,0.4681786893005043,0.46842557082522024,20
qwen3-235b,base,9,H_adj,0.29012737993524346,0.29006077439762423,0.29016084790756375,20
qwen3-235b,base,10,H_adj,0.388417375572646,0.3884116089906188,0.38842168884144346,20
qwen3-235b,base,11,H_adj,0.31166792537380117,0.3102326783582965,0.3123863743133742,20
qwen3-235b,base,12,H_adj,0.21911703999093798,0.2190886233304991,0.21913322852039888,20
qwen3-235b,base,13,H_adj,0.32241997236951464,0.320207974067488,0.32378032656058,20
qwen3-235b,base,14,H_adj,0.35572028355618135,0.355708931376415,0.35572798567376135,20
qwen3-235b,base,15,H_adj,0.33311598442241525,0.3331134598437896,0.3331176674748323,20
qwen3-235b,base,16,H_adj,0.3830569741406503,0.3830569741406503,0.3830569741406503,20
qwen3-235b,base,17,H_adj,0.3610600107563792,0.3604668414119209,0.36141711011762223,20
qwen3-235b,base,18,H_adj,0.26374122715921644,0.26374122715921644,0.26374122715921644,20
qwen3-235b,base,19,H_adj,0.23640012404640953,0.23640012404640953,0.23640012404640953,20
qwen3-235b,base,20,H_adj,0.36911321021361193,0.36775251854740704,0.37101125535534574,20
qwen3-235b,base,21,H_adj,0.32018417195494775,0.3172730358125111,0.3260042540082838,20
qwen3-235b,base,22,H_adj,0.3309529540713182,0.3309345169347095,0.3309679659197784,20
qwen3-235b,base,23,H_adj,0.22020631663522278,0.21985823437334556,0.22038539180858852,20
qwen3-235b,base,24,H_adj,0.31431317709373113,0.31431317709373113,0.31431317709373113,20
qwen3-235b,base,25,H_adj,0.2858119497286533,0.28577558821648436,0.2858483112408223,20
qwen3-235b,base,26,H_adj,0.2852285851115084,0.28392226019277605,0.2859167178957667,20
qwen3-235b,base,27,H_adj,0.33246547793333747,0.33244387155813265,0.3324799133994376,20
qwen3-235b,base,28,H_adj,0.47463098271036114,0.47348204850670367,0.4752199161417834,20
qwen3-235b,base,29,H_adj,0.35560146977576446,0.35480107883654083,0.35716688656619827,20
qwen3-235b,base,30,H_adj,0.5141275729275255,0.5125412163804909,0.515321841434287,20
qwen3-235b,switch,1,H_adj,0.37150542458134084,0.37124193803912303,0.3718232177601706,20
qwen3-235b,switch,2,H_adj,0.3332241816522798,0.3320884744887508,0.33443784792070225,20
qwen3-235b,switch,3,H_adj,0.029326895794502116,0.02893727583173029,0.029523454300439365,20
qwen3-235b,switch,4,H_adj,0.33166028060086244,0.33057009946720295,0.33286422457064907,20
qwen3-235b,switch,5,H_adj,0.04584525133709614,0.038015182445183614,0.0536714672987138,20
qwen3-235b,switch,6,H_adj,0.39517169150578396,0.38597745781385384,0.404365925197714,20
qwen3-235b,switch,7,H_adj,0.4688539388421418,0.46644560231988724,0.4704588972711424,20
qwen3-235b,switch,8,H_adj,0.4587142747832451,0.45156330768440206,0.46419645695478606,20
qwen3-235b,switch,9,H_adj,0.5690769581326077,0.516178033499762,0.6129124839669076,20
qwen3-235b,switch,10,H_adj,0.47664741118009807,0.463554136718368,0.4895797600930545,20
qwen3-235b,switch,11,H_adj,0.5454653635784632,0.5304462554487794,0.5620865668166949,20
qwen3-235b,switch,12,H_adj,0.5511591667135213,0.5138782612864428,0.5899938742250956,20
qwen3-235b,switch,13,H_adj,0.5166466850286155,0.4582072461137504,0.5727038242674724,20
qwen3-235b,switch,14,H_adj,0.4776343600922591,0.4319234516886901,0.5244444062577277,20
qwen3-235b,switch,15,H_adj,0.2509604197491047,0.1586343957410183,0.34627496062321905,20
qwen3-235b,switch,16,H_adj,0.506555421620648,0.4707857257163841,0.5372861454605381,20
qwen3-235b,switch,17,H_adj,0.3732123072356301,0.3121069178915987,0.4372915192425681,20
qwen3-235b,switch,18,H_adj,0.47378714940760197,0.41991577578472417,0.5295418546612248,7
qwen3-235b,switch,19,H_adj,0.49813303222248234,0.47442720108755426,0.5257383203658088,7
qwen3-235b,switch,20,H_adj,0.5086514724548051,0.41931858624140056,0.5810917074120201,7
qwen3-235b,switch,21,H_adj,0.45848797997230845,0.37758325468910264,0.5185525475590327,7
qwen3-235b,switch,22,H_adj,0.4945041265406856,0.46098842893950065,0.5295079235159645,7
qwen3-235b,switch,23,H_adj,0.5107718199602439,0.45671341155627143,0.5582054245151609,7
qwen3-235b,switch,24,H_adj,0.44518724939149473,0.42865605792076195,0.4606623466509509,7
qwen3-235b,switch,25,H_adj,0.48656290548033876,0.4187420091408702,0.553096650499793,7
qwen3-235b,switch,26,H_adj,0.5807998335777377,0.4858979648949413,0.654712277083398,7
qwen3-235b,switch,27,H_adj,0.5119513355069895,0.44519078850786514,0.5741153134808457,5
qwen3-235b,switch,28,H_adj,0.4775684001180931,0.4751289918079859,0.4809659875737594,5
qwen3-235b,switch,29,H_adj,0.5663581135986622,0.5486843923022013,0.581978634241286,5
qwen3-235b,placebo,1,H_adj,0.37137188667077686,0.37117114853424943,0.3716140877057284,20
qwen3-235b,placebo,2,H_adj,0.33492086783836944,0.33224248422931474,0.3384639237701893,20
qwen3-235b,placebo,3,H_adj,0.031067718378350782,0.029515869657516257,0.033569320600728016,20
qwen3-235b,placebo,4,H_adj,0.34332876786514344,0.33001903361287216,0.3643942198048316,20
qwen3-235b,placebo,5,H_adj,0.07135110998043524,0.05420432766183032,0.10369424504507378,20
qwen3-235b,placebo,6,H_adj,0.40986869333229387,0.39565771138468697,0.4284605312776528,20
qwen3-235b,placebo,7,H_adj,0.4599226920023045,0.4372790611195412,0.47385907280118345,20
qwen3-235b,placebo,8,H_adj,0.4595685305890675,0.43925855814106607,0.47570222566300185,20
qwen3-235b,placebo,9,H_adj,0.5558251812464551,0.5301266491861397,0.5794753579825637,20
qwen3-235b,placebo,10,H_adj,0.47799303771544854,0.46010331323780984,0.4967871698216843,20
qwen3-235b,placebo,11,H_adj,0.0277178406565902,0.0018290098923090512,0.06165322923291876,20
qwen3-235b,placebo,12,H_adj,0.40795052398958215,0.3571855884492951,0.4518064683740535,20
qwen3-235b,placebo,13,H_adj,0.4307637882267441,0.37231145466100346,0.4881088041437863,20
qwen3-235b,placebo,14,H_adj,0.47859556206928966,0.4271644205312305,0.5287084161312912,20
qwen3-235b,placebo,15,H_adj,0.30616291732923073,0.2614251627288845,0.3477630604777401,20
qwen3-235b,placebo,16,H_adj,0.44056320787087416,0.38441168138135035,0.4861183678793069,20
qwen3-235b,placebo,17,H_adj,0.40698129958672624,0.3586191818010839,0.45339974773264635,20
qwen3-235b,placebo,18,H_adj,0.34901892714254346,0.3126460653587926,0.3896190809995669,20
qwen3-235b,placebo,19,H_adj,0.3456680388839422,0.30850665473254624,0.38534333715718627,20
qwen3-235b,placebo,20,H_adj,0.39877536012001025,0.34869913335590424,0.4526746474130076,20
qwen3-235b,placebo,21,H_adj,0.33914219632032594,0.31272941795647025,0.3666538588807564,20
qwen3-235b,placebo,22,H_adj,0.33360703686224,0.28472044351706777,0.38301213197865186,20
qwen3-235b,placebo,23,H_adj,0.32659841568996695,0.27226195648946555,0.37950395107506046,20
qwen3-235b,placebo,24,H_adj,0.39993104923594386,0.34949348078355924,0.4486219006481315,20
qwen3-235b,placebo,25,H_adj,0.2731046999681831,0.2448005210263744,0.3015006476472829,20
qwen3-235b,placebo,26,H_adj,0.3064749324618881,0.26083562787008585,0.3419555520809454,20
qwen3-235b,placebo,27,H_adj,0.32891784784798916,0.2784198459740701,0.3785203329971714,20
qwen3-235b,placebo,28,H_adj,0.39337970338091277,0.3345521922308117,0.45200005119170983,20
qwen3-235b,placebo,29,H_adj,0.43767246513936736,0.3993225424130378,0.47280835622792006,20
qwen3-235b,placebo,30,H_adj,0.44537556332525663,0.376659543959724,0.5120605725829199,20
gpt-4o-mini,base,1,H_decision,0.0012903087431124448,0.0011361144092320635,0.0014487198191131345,20
gpt-4o-mini,base,2,H_decision,0.004198571310651744,0.003027109262245708,0.005472124814968574,20
gpt-4o-mini,base,3,H_decision,0.23438055701150037,0.1711498002397381,0.31067756880019537,20
gpt-4o-mini,base,4,H_decision,0.7303548463184147,0.6766776063762161,0.7993091434207585,20
gpt-4o-mini,base,5,H_decision,0.037657683891155334,0.00852342056301105,0.0895472805505047,20
gpt-4o-mini,base,6,H_decision,0.5585268072002828,0.4224475849944183,0.6844577130684406,20
gpt-4o-mini,base,7,H_decision,0.5592259588373157,0.4263265231100682,0.6999173450893827,20
gpt-4o-mini,base,8,H_decision,0.18108862062559966,0.10315303591246897,0.27485293860164,20
gpt-4o-mini,base,9,H_decision,0.3839425491813785,0.25632871445979394,0.5165618021533767,20
gpt-4o-mini,base,10,H_decision,0.27370716354009267,0.17122734866499334,0.3830950657151037,20
gpt-4o-mini,base,11,H_decision,0.24391332986744949,0.1401771582907658,0.3595194432080841,20
gpt-4o-mini,base,12,H_decision,0.54900892720993,0.4256031750609122,0.6861207857932157,20
gpt-4o-mini,base,13,H_decision,0.3176816415046536,0.20597692553647173,0.4417904426398733,20
gpt-4o-mini,base,14,H_decision,0.1941804489539159,0.11491854364625229,0.2831304031638868,20
gpt-4o-mini,base,15,H_decision,0.5037808782684707,0.3892151789892757,0.6279067189513786,20
gpt-4o-mini,base,16,H_decision,0.2963192356070729,0.1863431922529201,0.426055765786531,20
gpt-4o-mini,base,17,H_decision,0.26193882747399144,0.17271759637812398,0.36384962964636314,20
gpt-4o-mini,base,18,H_decision,0.4999939766114476,0.40008395643823086,0.6041817489664764,20
gpt-4o-mini,base,19,H_decision,0.46916854501297267,0.306019547461894,0.6329597281184778,20
gpt-4o-mini,base,20,H_decision,0.32617995149735257,0.20634119112937616,0.45215186380551287,20
gpt-4o-mini,base,21,H_decision,0.40447416174010015,0.3011882827900996,0.5076035417072176,20
gpt-4o-mini,base,22,H_decision,0.3526169145875605,0.24353705900967923,0.4678226619941137,20
gpt-4o-mini,base,23,H_decision,0.33995222488631016,0.21800198362800854,0.4570258686399933,20
gpt-4o-mini,base,24,H_decision,0.34776429026332656,0.2378788815079728,0.4781089255193213,20
gpt-4o-mini,base,25,H_decision,0.3771731143610318,0.27492306047325743,0.49428909470926474,20
gpt-4o-mini,base,26,H_decision,0.25366048552412346,0.17263247247810254,0.3362742779132655,20
gpt-4o-mini,base,27,H_decision,0.5234854215461672,0.41043862817724663,0.6372361004706557,20
gpt-4o-mini,base,28,H_decision,0.41508502937437564,0.29809646085866254,0.5454102088163101,20
gpt-4o-mini,base,29,H_decision,0.2625846211933055,0.16692777102242584,0.3762865559142865,20
gpt-4o-mini,base,30,H_decision,0.5356828470188117,0.4194511662029098,0.6555378180980502,20
gpt-4o-mini,switch,1,H_decision,0.0011971906711370534,0.0010554657901227817,0.0013572330524695298,20
gpt-4o-mini,switch,2,H_decision,0.014654716074627316,0.006503445412288929,0.02572578443667431,20
gpt-4o-mini,switch,3,H_decision,0.3191670194949494,0.24349170672632384,0.40103384637060413,20
gpt-4o-mini,switch,4,H_decision,0.6646391766235346,0.5572986981126081,0.7576867921036267,20
gpt-4o-mini,switch,5,H_decision,0.08010942532403396,0.03320645052339844,0.14251112813258116,20
gpt-4o-mini,switch,6,H_decision,0.5176317580750508,0.35815882372502855,0.6986378419355439,20
gpt-4o-mini,switch,7,H_decision,0.6967804235389561,0.5677624908240356,0.8272900430472806,20
gpt-4o-mini,switch,8,H_decision,0.1804771883812699,0.09390119917814158,0.30398131664271727,20
gpt-4o-mini,switch,9,H_decision,0.22218309868501168,0.1468749910990614,0.3056684535277482,20
gpt-4o-mini,switch,10,H_decision,0.3352939094111874,0.22439268167237192,0.44700912581361196,20
gpt-4o-mini,switch,11,H_decision,0.3145958046527772,0.20495565575497146,0.42703887189159184,20
gpt-4o-mini,switch,12,H_decision,0.5337132755786955,0.40117007741849303,0.6704325430878106,20
gpt-4o-mini,switch,13,H_decision,0.22037785913359328,0.13939895229559107,0.3083755068403848,20
gpt-4o-mini,switch,14,H_decision,0.26248378213718887,0.17297775540133736,0.3600305519542313,19
gpt-4o-mini,switch,15,H_decision,0.5323266277817232,0.37214629004563987,0.6923045362594654,19
gpt-4o-mini,switch,16,H_decision,0.2708847148610222,0.16672668565713059,0.3882770071778856,19
gpt-4o-mini,switch,17,H_decision,0.32012897069769963,0.18750376549974473,0.47384232727058395,19
gpt-4o-mini,switch,18,H_decision,0.42928536654074295,0.29076389855729495,0.5731972983954391,19
gpt-4o-mini,switch,19,H_decision,0.44765945813232627,0.2888800230406604,0.6069458212894357,19
gpt-4o-mini,switch,20,H_decision,0.39961287489341124,0.21995488677876288,0.5873171345395201,19
gpt-4o-mini,switch,21,H_decision,0.24655612480141545,0.13509787414475713,0.3643962528156285,8
gpt-4o-mini,switch,22,H_decision,0.22876372958090946,0.08104782098861255,0.3970167798218179,8
gpt-4o-mini,switch,23,H_decision,0.7096056966478237,0.5107422633948656,0.9420416609876576,7
gpt-4o-mini,switch,24,H_decision,0.41647255128122235,0.315349443689415,0.5269995211841302,7
gpt-4o-mini,placebo,1,H_decision,0.0011865749419893365,0.0010235628681262785,0.001361667272789612,20
gpt-4o-mini,placebo,2,H_decision,0.027514498723379917,0.012734522394908649,0.04447278575267755,20
gpt-4o-mini,placebo,3,H_decision,0.3820725751206041,0.27889740948501257,0.4863386921018946,20
gpt-4o-mini,placebo,4,H_decision,0.7796492654348858,0.7329551728235305,0.8319564544875181,20
gpt-4o-mini,placebo,5,H_decision,0.03196014837499103,0.02167934796523893,0.04253836401941196,20
gpt-4o-mini,placebo,6,H_decision,0.643676348430565,0.5113198308735436,0.7685047070231299,20
gpt-4o-mini,placebo,7,H_decision,0.5952899617270833,0.4756099913450266,0.7031488445719378,20
gpt-4o-mini,placebo,8,H_decision,0.16561238603596723,0.0993251078832247,0.24767083894733172,20
gpt-4o-mini,placebo,9,H_decision,0.4892383685921973,0.38489051244102807,0.5904049829345202,20
gpt-4o-mini,placebo,10,H_decision,0.3534861462054981,0.2505409890530027,0.4534196615823961,20
gpt-4o-mini,placebo,11,H_decision,0.22849772754287753,0.1448899227284367,0.3333438152115868,20
gpt-4o-mini,placebo,12,H_decision,0.5957875652262056,0.48530467126390725,0.7024266259829031,20
gpt-4o-mini,placebo,13,H_decision,0.2751806131472218,0.18123837772839282,0.3791333025859848,20
gpt-4o-mini,placebo,14,H_decision,0.2338762794967816,0.15839826812198898,0.3123023193596196,20
gpt-4o-mini,placebo,15,H_decision,0.3753479636184775,0.25866428353663706,0.5102701164713831,20
gpt-4o-mini,placebo,16,H_decision,0.3219333620777836,0.17939605215276294,0.4759453943239457,20
gpt-4o-mini,placebo,17,H_decision,0.40201523041355014,0.27804914571204853,0.5275286998094378,20
gpt-4o-mini,placebo,18,H_decision,0.41600265755620214,0.2775013259562192,0.5710948688917209,20
gpt-4o-mini,placebo,19,H_decision,0.45904916964785103,0.29734346691302604,0.6331816882968984,20
gpt-4o-mini,placebo,20,H_decision,0.3090599734705507,0.18387959254703964,0.4446525926226571,20
gpt-4o-mini,placebo,21,H_decision,0.3710736935472304,0.19600771290299515,0.5708074397845359,20
gpt-4o-mini,placebo,22,H_decision,0.3191595478093537,0.1821160097004227,0.46295475001526637,20
gpt-4o-mini,placebo,23,H_decision,0.3526600798825049,0.2085451475583187,0.5112217728480927,20
gpt-4o-mini,placebo,24,H_decision,0.3290609563862601,0.2126712658836085,0.44809482338722706,20
gpt-4o-mini,placebo,25,H_decision,0.3161214357509506,0.20105989312344427,0.45125715377791287,20
gpt-4o-mini,placebo,26,H_decision,0.42627927505628316,0.2884513394417726,0.5745843553105057,20
gpt-4o-mini,placebo,27,H_decision,0.4445020328329889,0.27844228993450165,0.6088379671029844,20
gpt-4o-mini,placebo,28,H_decision,0.42899728091702005,0.26966322255542985,0.6063179922887967,20
