model,condition,seed,run_dir,turns_executed,stop_reason,calls,api_errors,cost_usd,valid,flags,task_success,n_complete,grade_A1,grade_A2,communication_verified,complete_via_verified_channel,A1->A2_verdict,A1->A2_tau_write,A1->A2_tau_read,A1->A2_tau_use,A2->A1_verdict,A2->A1_tau_write,A2->A1_tau_read,A2->A1_tau_use,tau_first_foreign_read,placebo_decrypt_attempts,parse_fail_rate
llama-3.3-70b,switch,18,full/llama-3.3-70b/switch/s018,25,complete_by_turn_20@25,50,5,0.006196,True,,True,1,NONE,COMPLETE,True,True,VERIFIED,2,8,16,VERIFIED,2,9,12,8,0,0.0
llama-3.3-70b,switch,19,full/llama-3.3-70b/switch/s019,26,complete_by_turn_20@26,52,4,0.006963,True,,True,1,NONE,COMPLETE,True,True,VERIFIED,2,10,17,VERIFIED,2,12,13,10,0,0.0
llama-3.3-70b,switch,20,full/llama-3.3-70b/switch/s020,25,complete_by_turn_20@25,50,1,0.007487,True,,True,1,COMPLETE,NONE,True,True,VERIFIED,2,9,14,VERIFIED,2,9,17,9,0,0.0
qwen3-235b,base,1,full/qwen3-235b/base/s001,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,2,full/qwen3-235b/base/s002,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,3,full/qwen3-235b/base/s003,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,4,full/qwen3-235b/base/s004,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,5,full/qwen3-235b/base/s005,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,6,full/qwen3-235b/base/s006,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,7,full/qwen3-235b/base/s007,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,8,full/qwen3-235b/base/s008,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,9,full/qwen3-235b/base/s009,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,10,full/qwen3-235b/base/s010,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,11,full/qwen3-235b/base/s011,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,12,full/qwen3-235b/base/s012,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,13,full/qwen3-235b/base/s013,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,14,full/qwen3-235b/base/s014,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,15,full/qwen3-235b/base/s015,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,16,full/qwen3-235b/base/s016,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,17,full/qwen3-235b/base/s017,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,18,full/qwen3-235b/base/s018,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,19,full/qwen3-235b/base/s019,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,base,20,full/qwen3-235b/base/s020,30,max_turns=30,60,0,0.009081,True,,False,0,NONE,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,1,full/qwen3-235b/placebo/s001,30,max_turns=30,59,0,0.013471,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,2,full/qwen3-235b/placebo/s002,30,max_turns=30,57,0,0.012821,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,3,full/qwen3-235b/placebo/s003,30,max_turns=30,57,0,0.012838,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,4,full/qwen3-235b/placebo/s004,30,max_turns=30,45,0,0.009946,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,5,full/qwen3-235b/placebo/s005,30,max_turns=30,57,0,0.012813,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,6,full/qwen3-235b/placebo/s006,30,max_turns=30,59,0,0.01343,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,7,full/qwen3-235b/placebo/s007,30,max_turns=30,45,0,0.009964,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,8,full/qwen3-235b/placebo/s008,30,max_turns=30,57,0,0.012813,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,9,full/qwen3-235b/placebo/s009,30,max_turns=30,44,0,0.00994,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,10,full/qwen3-235b/placebo/s010,30,max_turns=30,45,0,0.009957,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,11,full/qwen3-235b/placebo/s011,30,max_turns=30,57,0,0.012994,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,12,full/qwen3-235b/placebo/s012,30,max_turns=30,44,0,0.009885,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,13,full/qwen3-235b/placebo/s013,30,max_turns=30,44,0,0.009816,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,14,full/qwen3-235b/placebo/s014,30,max_turns=30,57,0,0.013003,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,15,full/qwen3-235b/placebo/s015,30,max_turns=30,45,0,0.010113,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,16,full/qwen3-235b/placebo/s016,30,max_turns=30,57,0,0.013004,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,17,full/qwen3-235b/placebo/s017,30,max_turns=30,44,0,0.009731,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,18,full/qwen3-235b/placebo/s018,30,max_turns=30,58,0,0.013071,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,19,full/qwen3-235b/placebo/s019,30,max_turns=30,60,0,0.01309,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,placebo,20,full/qwen3-235b/placebo/s020,30,max_turns=30,42,0,0.009079,True,,False,0,ONE_ASSET,NONE,False,False,WRITTEN_NOT_READ,2,,,WRITTEN_NOT_READ,2,,,,0,0.0
qwen3-235b,switch,1,full/qwen3-235b/switch/s001,17,all_submitted@17,34,0,0.006434,True,,True,1,COMPLETE,ONE_ASSET,True,True,VERIFIED,2,8,16,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,2,full/qwen3-235b/switch/s002,17,all_submitted@17,34,0,0.006523,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,3,full/qwen3-235b/switch/s003,17,all_submitted@17,34,0,0.006526,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,4,full/qwen3-235b/switch/s004,17,all_submitted@17,34,0,0.006512,True,,True,1,COMPLETE,ONE_ASSET,True,True,VERIFIED,2,8,16,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,5,full/qwen3-235b/switch/s005,17,all_submitted@17,34,0,0.006526,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,6,full/qwen3-235b/switch/s006,17,all_submitted@17,34,0,0.006468,True,,True,1,COMPLETE,ONE_ASSET,True,True,VERIFIED,2,8,16,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,7,full/qwen3-235b/switch/s007,17,all_submitted@17,34,0,0.006512,True,,True,1,COMPLETE,ONE_ASSET,True,True,VERIFIED,2,8,16,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,8,full/qwen3-235b/switch/s008,17,all_submitted@17,34,0,0.006526,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,9,full/qwen3-235b/switch/s009,17,all_submitted@17,34,0,0.006512,True,,True,1,COMPLETE,ONE_ASSET,True,True,VERIFIED,2,8,16,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,10,full/qwen3-235b/switch/s010,17,all_submitted@17,34,0,0.006512,True,,True,1,COMPLETE,ONE_ASSET,True,True,VERIFIED,2,8,16,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,11,full/qwen3-235b/switch/s011,17,all_submitted@17,34,0,0.006523,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,12,full/qwen3-235b/switch/s012,30,complete_by_turn_20@30,60,0,0.012677,True,,True,1,NONE,COMPLETE,True,True,VERIFIED,2,8,30,READ_NOT_USED,2,8,,8,0,0.0
qwen3-235b,switch,13,full/qwen3-235b/switch/s013,29,complete_by_turn_20@29,58,0,0.010909,True,,True,1,COMPLETE,NONE,True,True,READ_NOT_USED,2,8,,VERIFIED,2,8,29,8,0,0.0
qwen3-235b,switch,14,full/qwen3-235b/switch/s014,26,complete_by_turn_20@26,52,0,0.009532,True,,True,1,COMPLETE,NONE,True,True,READ_NOT_USED,2,8,,VERIFIED,2,8,24,8,0,0.0
qwen3-235b,switch,15,full/qwen3-235b/switch/s015,29,complete_by_turn_20@29,58,0,0.010815,True,,True,1,COMPLETE,NONE,True,True,READ_NOT_USED,2,8,,VERIFIED,2,8,29,8,0,0.0
qwen3-235b,switch,16,full/qwen3-235b/switch/s016,26,complete_by_turn_20@26,52,0,0.009528,True,,True,1,COMPLETE,NONE,True,True,READ_NOT_USED,2,8,,VERIFIED,2,8,24,8,0,0.0
qwen3-235b,switch,17,full/qwen3-235b/switch/s017,29,complete_by_turn_20@29,58,0,0.010815,True,,True,1,COMPLETE,NONE,True,True,READ_NOT_USED,2,8,,VERIFIED,2,8,29,8,0,0.0
qwen3-235b,switch,18,full/qwen3-235b/switch/s018,29,complete_by_turn_20@29,58,0,0.010815,True,,True,1,COMPLETE,NONE,True,True,READ_NOT_USED,2,8,,VERIFIED,2,8,29,8,0,0.0
qwen3-235b,switch,19,full/qwen3-235b/switch/s019,17,all_submitted@17,34,0,0.006529,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
qwen3-235b,switch,20,full/qwen3-235b/switch/s020,17,all_submitted@17,34,0,0.006531,True,,True,2,COMPLETE,COMPLETE,True,True,VERIFIED,2,8,17,VERIFIED,2,8,17,8,0,0.0
